2085																			
2086			Notes																
2087		1	Possibly from Chinese 攪 ‘to disturb, stir’ (OC *kˤruʔ > MC kæwX > Man. jiǎo), but the tones do not correspond. Biao Min /khla1/ (Solnit 1982) means ‘to turn over, stir’ (of drying grain, stir frying), hence this reconstruction with medial -l-, despite the problem with aspiration. In Hainan Mun ‘to fry in oil or fat’ is /tjiː1/. The rime does not correspond—it is probably a late borrowing from 煎 ‘to fry’ (Man. jiān).																
2088		2	The forms for Zongdi (4) and Fuyuan (5) come from Wang 1994. These forms were entered inconsistently in Wang and Mao 1995. Although the tones do not correspond, this is probably the widespread word for ‘horn’, Chinese 角 (OC *k.rˤok > MC kæwk > Man. jiǎo).																
2089			3 & 8. Hmong-Mien ‘insect’ and Hmongic ‘maggot’ have the same root. The medial -l- may be present in the Pa-Hng (7) disyllabic form. ‘Maggot’ seems to have been derived from ‘insect’ by C-tone derivation; see chapter 4. Compare Austronesian */qulej/ ‘maggot’ and the following note by Blust: “Most problematic is the evidence from Puyuma, Western Bukidnon Manobo and Tagabili that PAN */qulej/ meant not only ‘maggot’, but also ‘insect’” (ACD). Forms with tone 7 are secondary tones derived by tone sandhi.																
2090		5	Also Shimen /ka5/ and Bunu /cai3’/ (Office of Miao-Yao Research Lexicon 1987). In Biao Min (10), this means ‘dew’.																
2091		6	Compare Cantonese /kip/. The Jiwei form /ɴqɑ7/ and the Jiongnai form /tʃei7/ are irregular.																
2092		7	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
2093		10	This is no doubt the same as Hmongic 5-6.1/3 *qæwC, since the tones and rimes correspond. The problem is that the medial -l- in Biao Min should correspond to velars rather than uvulars in Hmongic if from *kl- (see 5.31) or should correspond to uvulars with medial -l- in Hmongic if from *ql- (see 6.31). Although Hmong-Mien *qlj- is a possiblity, they are conservatively entered separately.																
2094		11	For medial -l-, see Sunjiang Biao Min /kle1/ (Wang and Mao 22). Compare Hmongic *ɢʉA ‘snail’ (6.3/8) in the same rime category, and Mienic *kʷlejA ‘snail’ (5-6’.31/10).																
2095																			
2096			5.31.1	*-klj- 															
2097																			
2098			PM	*-klj-									8	9	10	11			
2099	D	1	龍 dragon	*-kljuŋA	(28)								kuŋ1	kuːŋ1	kljɔŋ1	--			
2100																			
2101			Notes																
2102		1	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). This word represents a second borrowing from Chinese ‘dragon’: see also Hmong-Mien *-roŋ (2.57/28).																
2103																			
2104			5.32	*-khl-															
2105																			
2106	P		PHM	*-khl-		1	2	3	4	5	6	7	8	9	10	11			
2107	D	1	hot (water)	*-k(h)lɛɔm	(22)	khi1	ce1	ku1	koŋ1a	kaŋA	khjaŋ1	kɔ̃1	kɔm1	kjɔːm1	klœn1	tsam1			
2108																			
2109	P		PH	*-khl-		1	2	3	4	5	6	7							
2110	D	2	centipede	*-khluwD	(9)	khu7	--	--	--	--	khjɔ5	--							
2111																			
2112			PM	*-khl-									8	9	10	11			
2113	D	3	力 strength	*-khləkD	(7)								kha7	--	khla7	--			
2114																			
2115			Notes																
2116		1	Jiwei (2) from Office of Miao-Yao Research Lexicon (1987). Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). Aspiration has been tentatively reconstructed for Hmong-Mien because of the aspirated initials in Hmongic.																
2117		2	Compare the Central Tai and Southwest Tai forms: Lao /(khii3-) khep7/, Thai /takhaap7/ (Downer 1978). See also Proto Mon-Khmer *kʔaip > Khmer /kʔæp/ (Shorto #1226).																
2118		3	Xiangnan Mien (Wang and Mao 16) has been substituted for Luoxiang Mien (8). Hmong-Mien *-rək ‘strength’ (2.57/7) is from the same source.																
2119																			
2120			5.33	*-gl-															
2121																			
2122			PM	*-gl-									8	9	10	11			
2123	D	1	mountain (range)	*-gli̯emA	(20)								kem2	kiːm2	kleŋ2	--			
2124	D	2	thin	*-glæiC	(12/17)									kje6	kjai6	klai6	kɛi6		
2125																			
2126			Notes																
2127		1	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10).																
2128		2	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). A word meaning ‘thin (person)’ with matching rime and tone exists in Hmongic, but its initial is *ndz- (3.6).																
2129																			
2130			5.33.1	*-glj-															
2131																			
2132	P		PHM	*-glj-		1	2	3	4	5	6	7	8	9	10	11			
2133	E	1	to fool/humor (children)		(10)	--	--	--	--	--	kle1	--	--	kja4	kljɔu4	kɛi4			
2134																			
2135			Notes																
2136		1	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). The meaning of this word is given as hǒng as in hǒng xiǎo há ‘to handle children’ in Wang and Mao 1995.																
2137																			
2138			5.34	*-ŋkl-															
2139																			
2140	P		PHM	*-ŋkl-		1	2	3	4	5	6	7	8	9	10	11			
2141	D	1	shallow	*-ŋkli̯əŋX	(18)	--	--	ŋkla3	--	--	--	--	glaŋ3	gjaŋ3	--	lɛŋ3			
2142																			
2143			Notes																
2144		1	Green Mong has been substituted for White Hmong (3).																
2145																			
2146			5.34.1	*-ŋklj-															
2147																			
2148			PM	*-ʔglj- (< *ŋklj-)									8	9	10	11			
2149	D	1	scissors	*-ʔglji̯euB	(2)								jeu3	ȡiːu3	gjau3	gɛu3			
2150																			
2151			Notes																
2152		1	Also Sunjiang Biao Min /kljɔu3/ (Wang and Mao 22).																
2153																			
2154			5.36	*-ŋgl-															
2155																			
2156	P		PHM	*-ŋgl-		1	2	3	4	5	6	7	8	9	10	11			
2157	D	1	cattle pen	*-ŋgluə	(16)	ŋə2	--	ŋkua2	ŋka2	ŋkaA	--	tɕõ2	--	gu2	glu2	dzu2			
2158	D	2	藍 indigo	*-ŋglam	(24)	ȵi2	ȵi2	ŋka2	ŋkua2	ȵʨenA	ɳtʃen2	ŋɤ2	gaːm2	gaːm2	klan2	--			
2159																			
2160	P		PH	*-ŋgl-		1	2	3	4	5	6	7							
2161	D	3	lazy	*-ŋglænB	(19)	ŋi4	ɲe4	ŋkɛŋ4	ȵtɕein4	ŋkaŋB	--	ŋɛ4							
2162																			
2163			PM	*-ŋgl-									8	9	10	11			
2164	D	4	turbid	*-ŋglokD	(13)								glo8	glɔ6	--	--			
2165																			
2166			Notes																
2167		1	Biao Min (10) is from Solnit 1982. This may be the same as Chinese 圉 ‘prison, pen’ (OC *m-q(ʰ)(r)aʔ > MC *ngjoX > Man. yǔ).																
2168		2	The palatal nasal in Yanghao (1) suggests that this might have had a medial -r- (*ŋgram) instead of a medial -l-. Since native words in *gr- pattern differently, however (see 5.48 below), the word has provisionally been placed here. Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10).																
2169		3	Although a medial -l- is not attested, it is reconstructed for this word. Given the reconstructed front vowel, it would have become a uvular if not protected by a following liquid. Compare Chinese 懶 ‘lazy’ (OC *[r]ˤanʔ > MC lanX > Man. lǎn).																
2170		4	Compare Hmongic *ŋkroB/*ŋgroB ‘turbid’(5.49/7). This word may involve expressive phonology. Hainan Mun /glɔː6/ means ‘muddy’ (compare Hmongic *ŋkoD ‘muddy’, 5.4/7).																
2171																			
2172			5.36.1	*-ŋglj-															
2173																			
2174			PM	*-ŋglj-									8	9	10	11			
2175	D	1	tiger	*-ŋgljænA	(19)								ʥan2	gjaːn2	jɛn2	kjɛn2			
2176																			
2177			Notes																
2178		1	This is a difficult word to reconstruct; none other patterns like it. It is tentatively placed in this “free” slot with a medial -l- due to its resemblance to Mon-Khmer *klaʔ ‘tiger’ (Shorto #197).																
2179																			
2180			5.46	*-kr-															
2181																			
2182	P		PHM	*-kr-		1	2	3	4	5	6	7	8	9	10	11			
2183	D	1	to laugh	*-krət	(7)	ȶə7	ʈo7	ʈɔ7	ʂo7a	tʂuD	tsu7	tɕa7	kjat7	kjet7	klan7	tut7			
2184	D	2	six	*-kruk	(9)	ȶu5	ʈɔ5	ʈau5	ʂu5a	tʂoC	tʃɔ5	tɕɯ5	kwo7	kjɔ7	klɔ7	tɔu7			
2185																			
2186	P		PH	*-kr-		1	2	3	4	5	6	7							
2187	D	3	to burn (tr)	*-kru̯eiB	(12/17)		ȶu3	--	ʈau3	ʂɔ3a	tʂuB	--	--						
2188																			
2189			Notes																
2190		1	Also Shimen /tl̥o7/ and Ho Ne /kɤ7/.																
2191		2	A borrowing from Tibeto-Burman *k-ruk; see chapter 5, section 5.2.																
2192																			
2193			5.48	*-gr-															
2194																			
2195	P		PHM	*-gr-		1	2	3	4	5	6	7	8	9	10	11			
2196	D	1	door/gate	*-gru̯eŋ	(29)	ȶu2	ʈu2	ʈɔŋ2	ʂaŋ2	ʐoŋA	ʃwaŋ2	tɕɔ̃2	kɛŋ2	keːŋ2	klɛ2	--			
2197	D	2	to be fat	*-grəunH	(21)	ȶaŋ6	ʈɑŋ6	ʈɔ6	ʂoŋ6	ʐoŋC	ʃoŋ6	tɕõ6	kun6	kun6	klin6	tin6			
2198																			
2199	P		PH	*-gr-		1	2	3	4	5	6	7							
2200	D	3	animal fat/oil	*-grəŋA	(21)	ȶaŋ2	--	ʈɔ2	ʂoŋ2	ʐoŋA	--	--							
2201																			
2202			Notes																
2203			2 & 3. Although only attested in Hmongic, ‘animal fat/oil’ clearly involves the same root as ‘to be fat’. It appears that the widespread ‘to be fat’ derived from the now more restricted ‘animal fat/oil’ via C-tone derivation; see chapter 4, section 4.4.2.																
2204																			
2205			5.49	*-ŋkr-															
2206																			
2207	P		PH	*-ŋkr-		1	2	3	4	5	6	7							
2208	D	1	turbid	*-ŋkroB/ŋgroB	(7)	--	ɳʈo3	ɳʈɔ5	ɳʈo3a	ɳʔtʂuB	ɳtʃu4	ȵɔ̃3							
2209																			
2210			Notes																
2211		1	Also Ho Ne /kɤ4/ (Wang and Mao 14). It is impossible to tell whether this word belongs to 5.49 or 5.51, since upper and lower register tones are represented equally. Compare Mienic *ŋglokD ‘turbid’ (5.36/13), reflexes of which have tones 6 and 8, and a similar initial. Expressive phonology.																
2212																			
2213			5.51	*-ŋgr-															
2214																			
2215	P		PH	*-ŋgr-		1	2	3	4	5	6	7							
2216	D	1	to lean (on stick)	*-ŋgraC	(4)	ȵa6	ɳɑ6	ɳʈi6	ɳʈe4	ɳtʂaC	--	ȵa2							
2217	D	2	to seek shelter	*-ŋgreD	(10)	--	--	ɳʈai8	ɳʈe8	ɳtʂeD	--	--							
2218	D	3	漏 to drip	*-ŋgroC	(7)	ȵə6	--	ɳʈɔ6	ɳʈu6	ɳtʂuC	--	--							
2219																			
2220			Notes																
2221		1	Also Ho Ne /ki4/ (Wang and Mao 14). White Hmong (3) also ‘a stick, cane’.																
2222		2	In White Hmong (3), ‘to hide’.																
2223			5-6. Dorsals (undifferentiated velar/uvular)																
2224			5-6.1	*-K-															
2225																			
2226	P		PHM	*-K-		1	2	3	4	5	6	7	8	9	10	11			
2227	D	1	frog	*-KæŋX	(24)	qaŋ3	--	qa3	hua3a	qenB	ken3	kɤ7	--	ȶeːŋ3	kwa3	--			
2228	D	2	to crow	*-KajH	(15)	qa5	qɑ5	qua5	ha5a	qaC	ka5	ŋa5	kaːi5’	kaːi5	--	kɔi5			
2229	D	3	back (vs. front)	*-N-Kaŋ	(24)	qaŋ1	--	qa1	hua1a	--	--	--	daːŋ1	daːŋ1	--	kɔŋ1			
2230	D	4	excrement	*-N-KəjX	(15)	qa3	qɑ3	qua3	ha3a	qaB	ka3	ka3	dai3	dai3	kai3	kai3			
2231	D	5	雞 chicken	*-Kəi	(10)	qei1	qa1	qai1	he1a	qeA	kai1	kɛ1	tɕai1	ȶai1	kai1	kui1			
2232	D	6	甘 sweet	*-Kam	(24)	qaŋ1	--	qa1	hua1a	qenA	ken1	kɛ1	kaːm1	kaːm1	kan1	--			
2233	D	7	假 to borrow	*-KaX	(4)	--	qɑ3	qe3	hɪ3a	--	ku3	ka3	ka3	ka3	kɔ3	kɔu3			
2234																			
2235	P		PH	*-q- (< *K-)		1	2	3	4	5	6	7							
2236	D	8	crops	*-qɔŋA	(29)	qə1	--	qɔŋ1	haŋ1a	--	--	--							
2237	D	9	star	*-qɛŋA	(22)	qɛ1	qe1	qu1	hoŋ1a	qaŋA	ka1	kɔ̃1							
2238	D	10	grape	*-qinB	(18)	qei3	qɛ3	--	hæin3a	qenB	--	ji3							
2239	D	11	to scold/curse	*-qeC	(10)	--	--	--	he5a	qeC	--	--							
2240	D	12	egg	*-qæwC	(3)	ki5	--	qe5	hæ5a	qwjiC	kja5	ko5							
2241																			
2242			PM	*-k- (< *K-)									8	9	10	11			
2243	D	13	鴿 pigeon	*-kɔpD	(29)								kop7	kɔp7	--	ku7			
2244	D	14	割 to cut	*-katD	(4)								kaːt7	kaːt7’	kwan7	kɔt7			
2245																			
2246			Notes																
2247		1	Compare Proto Austronesian *keŋkeŋ ‘frog; hollow sound’ (ACD).																
2248		2	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). Possibly from Chinese 歌 ‘to sing; a song’ (OC *[k]ˤaj > MC ka > Man. gē), although this word is not used for the song of animals, and the tones do not correspond.																
2249			3 & 4. For ‘back’, see also Mien (Wang and Mao 16) /gaŋ1/. For both words, Mien (8) and Mun (9) show unusual initials in d- for which there is no satisfactory explanation; since the rimes and tones correspond, however, they probably belong here. The voiced initials in Mienic are accounted for by the reconstruction of an *N-, a nasal element which, unlike a prenasalized stop, left no trace in Hmongic.																
2250		5	Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). This is an areal word: see also Proto Tai *kəi (Li 1977).																
2251		12	This is no doubt the same as Mienic *klauC ‘egg’ (5.31/3), since the tones and rimes correspond. The problem is that the medial -l- in Biao Min should correspond to velars rather than uvulars in Hmongic if from *kl- (see 5.31) or should correspond to uvulars with medial -l- in Hmongic if from *ql- (see 6.31). Although Hmong-Mien *qlj- is a possibility, they are conservatively entered separately.																
2252																			
2253			5-6’.1	*-Kʷ-															
2254																			
2255	P		PHM	*-Kʷ-		1	2	3	4	5	6	7	8	9	10	11			
2256	D	1	瓜 cucumber	*-Kʷa	(4)	fa1	kwɑ1	di1	hwɪ1a	qwaA	kwe1	qwa1	kwa1	kwa1	kwa1	ka1			
2257	D	2	廣 wide	*-Kʷi̯aŋX	(24)	faŋ3	kwei3	da3	hwua3a	--	kwan3	kwɤ3	kwaŋ3	kwaŋ3	kwaŋ3	kjaŋ3			
2258	D	3	過 to cross (river)	*-KʷajH	(15)	fa5	kwɑ5	dhau5	--	qwaC	kwa5	kwa5	kwɔi5’	kwaːi5	kwa5	kɛi5			
2259																			
2260			Discussion																
2261			As with the clearly velar and uvular labiovelars (5’ and 6’), it is likely that all words in the *Kʷ series have been borrowed from Chinese. The rounding of the secondary articulation did not have the inhibitory effect of an initial rounded element in the rime: all of the dorsal initials in this series retracted to uvular in Hmongic (see discussion note under 5.1 above).																
2262																			
2263			Notes																
2264		3	There is evidence of original aspiration both in White Hmong (3) and in the tone subcategory of Luoxiang Mien (8).																
2265																			
2266			5-6.2	*-Kh-															
2267																			
2268	P		PHM	*-Kh-		1	2	3	4	5	6	7	8	9	10	11			
2269	D	1	槀 dry/withered	*-KhæwX	(5)	--	qha3	qhua3	ha3b	--	khei3	khe3	--	kaːu3	khɔ3	--			
2270	D	2	客 guest	*-Khæk	(5)	qha5	qha5	qhua5	ha5b	qheiC	--	--	khɛ7	--	khiɛ7	--			
2271																			
2272	P		PH	*-qh- (< *Kh-)		1	2	3	4	5	6	7							
2273	D	3	ginger	*-qhinB	(18)	khi3	--	qhia3	hæin3b	qhwjenB	khai3	--							
2274	D	4	to pack/wrap	*-qhʉB	(8)	qhɛ3	--	qhɯ3	hou3b	qhuB	khau3	--							
2275	D	5	to tie/cross (legs)	*-qheA	(10)	qhei1	--	qhai1	he1b	qheA	khai1	--							
2276	D	6	孔 hole	*-qhəŋB	(21)	qhaŋ3	qhu3	qhɔ3	hoŋ3b	qhoŋB	khoŋ3	khõ3							
2277																			
2278			PM	*-kh- (< *Kh-)									8	9	10	11			
2279	D	7	bamboo bowl	*-khɔkD	(29)								khɔ7	--	--	--			
2280	D	8	牽 to lead	*-khienA (C)									--	kiːn1’	khən1	--			
2281																			
2282			Notes																
2283		2	The Mien (8) and Biao Min (10) forms are from Office of Miao-Yao Research Lexicon (1987).																
2284		4	Possibly from Chinese 裹 ‘to wrap’ (OC *[k]ˤo[j]ʔ > MC kwaX > Man. guǒ).																
2285		7	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
2286																			
2287			5-6.3	*-G-															
2288																			
2289	P		PHM	*-G-		1	2	3	4	5	6	7	8	9	10	11			
2290	D	1	號 to sing/cry out	*-Gæw	(5)	ken2	--	qua2	ha2	ʁiA	--	--	haːu2	haːu2	hjau3	--			
2291	D	2	下 low/short	*-GaX	(4)	ka4	--	qe4	hɪ4	ʁaB	tʃe4	ŋe4	ha4	ha4	hɔ4	--			
2292																			
2293	P		PH	*-ɢ- (< *G-)		1	2	3	4	5	6	7							
2294	D	3	bamboo pipes	*-ɢænA	(19)	ki2	--	qen2	hæin2	ʁwjaŋA	--	--							
2295	D	4	to slant/slanting	*-ɢeA	(10)	--	qa2	qai2	--	ʁeA	--	--							
2296	D	5	葫 garlic	*-ɢaA	(4)	qa2	--	qe2	hɪ2	ʁaA	--	--							
2297																			
2298			PM	*-g- (< *G-)									8	9	10	11			
2299	D	6	oneself	*-gənA	(21)								kan2	kan2	kan4	--			
2300	D	7	thick (porridge)	*-gətD	(7)								--	kat8	--	--			
2301																			
2302			Notes																
2303		2	A related word within Chinese was also borrowed by Hmong-Mien: Chinese 下 ‘to descend’ appears as Hmongic *ɴɢaB (5-6.6/4) and, in a separate borrowing, as Mienic *ɣaC (5.13/4).																
2304		4	In White Hmong also ‘to lean’.																
2305		6	‘Oneself’ is technically Hmong-Mien, since this word also appears in Ho Ne (Hmongic): /kan4/. The form is irregular, however, and looks like a loanword from some Mienic language.																
2306		7	Also Jiangdi Mien /ʥat8/ and Xiangnan Mien /jə8/. These forms suggest *gj-, but ‘thick’ does not pattern with the other words in 6.18. Compare Proto Malayo-Polynesian *buket ‘thick, viscous’ from a Proto Austronesian root */-keC/; Proto Malayo-Polynesian */-ket/ ‘adhesive, sticky’ (ACD).																
2307																			
2308			5-6’.3	*-Gʷ-															
2309																			
2310	P		PH	*-ɢʷ- (< *Gʷ- )		1	2	3	4	5	6	7							
2311	D	1	to escape	*-ɢʷaD	(4)	fa8	qwei8	di8	hwɪ8	ʁwaD	--	--							
2312	D	2	黃 yellow	*-ɢʷaŋA	(24)	faŋ2	kwei2	da2	hwua2	ʁwenA	kwan2	kwɛ2							
2313	D	3	黃 bright/light	*-ɢʷaŋA	(24)	faŋ2	--	ka2	hwua2	ʁwenA	kui2	--							
2314																			
2315			Notes																
2316		1	The labialized velar marks this as a loanword. According to Sagart (1999:123–124), it is a loanword from 脫 ‘to peel off, escape’ (OC *lˤot > MC dwat > Man. tuō). Mortensen (2002) proposed Tibeto-Burman *g-lwat ‘free, release’ as the source, which works better since it has a dorsal consonant (for Sagart, the dorsal consonant is a secondary development of a hypothetical intermediate stage *dl- in Chinese). Note that this Chinese word with a voiceless initial is taken here as the source of Mienic *ʔdutD (< *N-t-) ‘peel off/escape’ (2.4/9).																
2317			2 & 3. It is of interest that ‘yellow’ and ‘bright/light’ are not identical in White Hmong (3) and Jiongnai (6), as one would expect. It may be that the word with the meaning ‘bright/light’ was a later borrowing in these dialects. In Mienic, ‘yellow’ was probably borrowed from Chinese 皇 ‘yellow and white spotted’ (OC *[ɢ]ʷˤaŋ > MC hwang > Man. huáng) as *wi̯əŋA (1.12/24).																
2318																			
2319			5-6.4	*-NK-															
2320																			
2321	P		PHM	*-NK-		1	2	3	4	5	6	7	8	9	10	11			
2322	D	1	cogongrass	*-NKan	(19)	qɛ1	--	ɴqɛŋ1	ŋkæin1a	--	ŋkan1	ŋɛ1	gaːn1	gaːn1	gwan1	gɔn1			
2323																			
2324	P		PH	*-ɴq- (< *NK- )		1	2	3	4	5	6	7							
2325	D	2	to low/bellow	*-ɴqəŋB	(21)	--	--	ɴqɔ3	ŋkoŋ3a	ɴʔqoŋB	--	--							
2326	D	3	價 price	*-ɴqaC	(4)	qa5	ɴqɑ5	ɴqi5	ŋkɪ5a	ɴʔqaC	ɳtʃe5	ŋa5							
2327	D	4	鉤 hook	*-ɴqæwC	(3)	qa5	--	ɴqe5	ŋkæ5a	--	--	--							
2328																			
2329			Notes																
2330		3	In White Hmong (3) also pronounced /ɴqe5/.																
2331																			
2332			5-6’.4	*-NKʷ-															
2333																			
2334	P		PHM	*-NKʷ-		1	2	3	4	5	6	7	8	9	10	11			
2335	D	1	缺 to have a gap	*-NKʷet	(10)	qei5	ɴqwɑ3	ntai3	--	--	--	--	gwa7	gu7	--	--			
2336																			
2337			PM	*-ʔgʷ- (< *NKʷ- )									8	9	10	11			
2338	D	2	黃 bright	*-ʔgʷi̯əŋA	(24)								gwaŋ1	gwaŋ1	gwaŋ1	vjaŋ1			
2339																			
2340			Notes																
2341		1	The Chinese source has an aspirated initial (MC khwɛt > Man. quē). In Chinese the word means ‘to be short of, to lack, defective, incomplete’ which is better reflected in the White Hmong (3) meaning ‘broken off’. The development of apparently irregular White Hmong (3) nt- must have been from *NKʷet - > ɴqʷ- > ɴql- > nd- > nt- (d- is a regular development from kl- or ql- in White Hmong, but the onset nd- does not occur; nt- is the closest equivalent). Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
2342		2	See discussion of Chinese ‘yellow’ as the source of both ‘yellow’ and ‘bright/light’ under 5-6’.3 above.																
2343																			
2344			5-6.5	*-NKh-															
2345																			
2346	P		PHM	*-NKh-		1	2	3	4	5	6	7	8	9	10	11			
2347	D	1	dry/thirsty	*-NKhæj	(5)	qha1	--	ɴqhua1	ŋka1b	ɴʔqheiA	ŋkhei1	--	gaːi1	gaːi1’	--	gɔi1			
2348	D	2	渴 thirsty	*-NKhat	(4)	--	ɴqhe7	ɴqhi7	--	--	--	--	gaːt7	gaːt7’	--	gɔt7			
2349																			
2350			Notes																
2351		1	Expressive phonology.																
2352		2	In White Hmong (3) also pronounced /ɴqhe7/.																
2353																			
2354			5-6.6	*-NG-															
2355																			
2356	P		PHM	*-NG-		1	2	3	4	5	6	7	8	9	10	11			
2357	D	1	meat	*-NGej	(10)	ŋi2	ɲa2	ɴqai2	ŋke2	ɴqeA	ŋkai2	ŋɛ2	--	--	dʑi2	hɔi2			
2358	D	2	diligent	*-NGəjH	(15)	ŋa6	ŋɑ6	ɴqua6	ŋkəa6	ɴqaC	ŋka6	ŋe6	--	--	gwai6	--			
2359																			
2360	P		PH	*-ɴɢ- (< *NG-)		1	2	3	4	5	6	7							
2361	D	3	shuttle	*-ɴɢəŋB	(21)	ŋaŋ4	nɑŋ4	ɴqɔ4	ŋkoŋ4	ɴqoŋB	ŋwaŋ4	--							
2362	D	4	to swallow	*-ɴɢəŋB	(21)	ŋaŋ4	ŋu4	--	--	ɴqoŋB	--	--							
2363	D	5	下 to descend	*-ɴɢaB	(4)	ŋa4	--	ɴqe4	ŋkɪ4	ɴqaB	--	ŋe4							
2364	D	6	狹 narrow	*-ɴɢeD	(10)	ŋi8	ŋɑ8	ɴqai8	ŋke8	ɴqeD	ŋkai8	ŋɛ8							
2365																			
2366			Notes																
2367		3	Mienic *ɴɢlowB ‘shuttle’ (6.36/16) suggests a rounded vowel, which might make this initial uvular with a medial /-l-/. It is not clear that they reflect the same word, however, since there is no final nasal consonant in Mienic and the rime correspondence is not attested elsewhere.																
2368		4	Expressive phonology.																
2369		6	Hmongic and Mienic both borrowed this word from Chinese 狹 ‘narrow’ (OC *N-kˤ<r>ep > MC hɛp > Man. xiá), but Hmongic *ɴɢeD was an earlier borrowing from OC, and Mienic *hep (7.14/10) was a later borrowing from MC.																
2370																			
2371			5-6’.31	*-Kʷl-															
2372																			
2373			PM	*-kʷl- (< *Kʷl- )									8	9	10	11			
2374	D	1	蝸 snail	*-kʷlejA	(10)								kwei1	gwei1	kli3	ki1			
2375																			
2376			Notes																
2377		1	Compare Hmongic *ɢʉA ‘snail’ (6.3/8) in the same rime category, and Mienic *klu̯eiA/B ‘snail’ (5.31/8).																
2378		6	Uvulars																
2379			6.1	*-q-															
2380																			
2381	P		PHM	*-q-		1	2	3	4	5	6	7	8	9	10	11			
2382	D	1	old	*-qu̯oH	(7)	qo5	qɔ5	qu1	--	--	ku5	ko5	ko5’	ku5	ku5	ku5			
2383																			
2384	P		PH	*-q-		1	2	3	4	5	6	7							
2385	D	2	neck	*-qoŋB	(28)	qoŋ3	qoŋ3	--	haŋ3	--	kɐŋ3	--							
2386	D	3	to marry (a woman)	*-qu̯aC	(15)	qha5	--	--	ha5a	kaC	--	--							
2387																			
2388			Discussion																
2389			Hmong-Mien *velars merged with uvulars in Hmongic unless followed by back rounded vowels, -l- , or -r- — and in Mienic, all Hmong-Mien *uvulars merged with velars (see this chapter. section 1.2). Medial -j- also prevented a *velar from retracting in Hmongic, but since there are no contrasting *kj- and *qj- correspondence sets, it is assumed that there was no *qj- series in Proto Hmong-Mien. Since words in the *k- and *q- series proper only contrast in these three restricted environments, a number of correspondence “sets” in series 5 and 6 will only contain one or two words. Words reconstructed with a dorsal consonant before any vowel other than a back rounded vowel are placed in the 5-6 series, which simply represents an undifferentiated dorsal (here written with a capital letter: *K- *KH-, *G-, etc.).																
2390																			
2391			Notes																
2392		1	Wang and Mao (1995:327–328) list ‘old’ in the sense of ‘aged’, and ‘old’ as the opposite of ‘new’ separately because of the presence of two forms in Ho Ne (She) that differentiate these senses of ‘old’ (kɤ5 and kɔ5, respectively). Since the forms are otherwise identical, they are presented together here. This is probably from Chinese 故 ‘old (not new)’ (OC *kˤa(ʔ)-s > MC kuH > Man. gù), especially since in White Hmong it appears before the noun it modifies, as in Chinese, rather than in the customary position for adjectives, after the noun.																
2393		2	Compare Chinese 頸 ‘neck’ (OC *keŋʔ > MC kjiengX > Man. jǐng).																
2394																			
2395			6’.1.	*-qʷ-															
2396																			
2397	P		PHM	*-qʷ-		1	2	3	4	5	6	7	8	9	10	11			
2398	D	1	far	*-qʷuw	(3)	--	qɯ1	de1	hwæ1a	qweiA	kwa1	ko1	ko1	ku1	ku1	kɔu1			
2399																			
2400			Notes																
2401		1	Compare Chinese 迂 ‘bend, deflect; astray, far from’ (OC *qw(r)a > MC ʔju > Man. yū).																
2402																			
2403			6.3	*-ɢ-															
2404																			
2405	P		PH	*-ɢ-		1	2	3	4	5	6	7							
2406	D	1	cuckoo	*-ɢʉB	(8)	--	qu4	--	hu4	--	--	--							
2407	D	2	duck	*-ɢu̯aC	(15)	ka6	--	--	--	ʁwaC	--	--							
2408	D	3	to fall (over)	*-ɢu̯eiC	(12/17)		ku6	qɔ6	qau6	ho6	ʁuC	--	-- 						
2409	D	4	back (of body)	*-ɢuwD	(9)	kə8	--	qau8	hu8	ʁoD	kɔ8	kɯ8							
2410	D	5	蝸 snail	*-ɢʉA	(8)	ki1	qə1	qɯ2	hu2	ʁwjuA	--	--							
2411																			
2412			Notes																
2413		2	Also Fengxiang (West Hmongic) /qa6/ (Wang and Mao 9). Expressive phonology.																
2414		4	In White Hmong, this refers to the upper back. Tan Trinh Pa-Hng (Niederer 1997) has been substituted for Baiyun Pa-Hng (7).																
2415		5	Compare Mienic *kʷlejA ‘snail’ (5-6’.31/10) and *klu̯eiA/B ‘snail’ (5.31/8).																
2416																			
2417			6.4	*-ɴq-															
2418																			
2419	P		PH	*-ɴq-		1	2	3	4	5	6	7							
2420	D	1	to swallow	*-ɴqowC	(13)	--	--	--	ŋkə5a	--	ŋkau5	ŋɛ5							
