												
												
	14. paper *ntowB (13)	tu3	ntə3	ntaɯ3	ntə3a	nʔtoB	ntau3	nɔ3				
	15. many/much *ntɔC (6)	nɛ5	--	ntau5	ntɔ5a	nʔtuC	ntei5	--				
	16. to beat (someone) *ntuwD (9)	--	--	ntau7	ntu7a	--	--	ta7				
												
	PM *ʔd- (< *nt- )								8	9	10	11
	17. deaf *ʔduŋA (21) 								--	duŋ1	dwə1	dɔŋ1
	18. to ladle *ʔdəmB (22) 								dam3	--	--	da3
	19. to fly *ʔdəiC (15)								dai5	dai5’	dai5	--
	20. finger *ʔdokD (13)								do7	dɔ7	dɔ7	--
	21. 底 lower level *ʔdiB (1)								di3	di3	ti3	di3
	22. 脫 to peel off/escape *ʔdutD (9)								--	dut7’	dun7	-- 
												
	Notes											
	1. Compare Kam /taaŋ1/ and Mak /taaŋ1/ ‘fragrant’ (Downer 1978).											
	6. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8). 											
	8. Compare ‘tree’ (2.19/29), which is exactly the same in Hmongic (Hmongic *ntɔŋC), but differs in onset at the higher level (Hmong-Mien *nt- ‘to put on/wear (cap)’ vs. Hmong-Mien *ntj- ‘tree’). 											
	13 & 20. These two sets of forms for ‘finger’ may be related, but they differ in rime and tone, and thus are listed separately.											
	15. Compare Mun /duːŋ5/ ‘many/much’.											
	18. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8). Possibly from Chinese 斟 ‘to ladle out’ (OC *t.[q][ə]m > MC tsyim > Man. zhēn).											
												
	2.5  *nth-											
												
	PH *nth-	1	2	3	4	5	6	7				
	1. attic *nthaŋA (24)	--	--	ntha1	ntua1b	nʔthenA	--	--				
	2. to open out/undo *nthu̯aB (15)	tha3	nthɑ3	nthua3	--	nʔthaB	--	--				
	3. to weed/hoe *nthuC (16)	--	ntho5	nthua5	--	--	--	--				
												
	2.6  *nd-											
												
	PHM *nd-	1	2	3	4	5	6	7	8	9	10	11
	1. sky/heaven *ndɛuŋ (22)	--	--	ntu2	ntoŋ2	--	--	--	--	--	--	--
	2. sweet potato *ndu̯əj (15)	na2	--	--	--	--	--	--	du2	dɔːi2	dwai2	dai2
	3. to lay eggs *ndəuH (3)	na6	--	nte6	nte6	ntiC	tei5	no6	--	--	dau6	du6
	4. ramie/hemp *nduH (16)	no6	no6	ntua6	ntəa6	ntaC	ntu6	mjo6	do6	du6	du6	--
												
	PH *nd-	1	2	3	4	5	6	7				
	5. long sword *ndaŋA (24)	--	--	nta2	ntua2	ntenA	--	--				
												
	PM *nd-								8	9	10	11
	6. river *ndaiA (15)								--	--	da2	dɔi2
	7. table *ndɔuA (3)								du2	nu2	--	--
	8. in front *ndaŋC (24)								daːŋ6	daːŋ6	--	--
												
	Notes											
	1. Part of a very irregular set with Hmong-Mien *wɛŋ ‘sky/heaven’ (1.12/22) and Hmong-Mien *ɴɢɛuŋ ‘sky/heaven’ (6.6/22). Representing Mienic, see Changping Mien /ðuŋ2/ (Wang and Mao 18).											
	4. The labial initial in Pa-Hng (7) suggests an ancient prefix or disyllabic form.											
												
	2.7  *ʔn-											
												
	PHM *ʔn-	1	2	3	4	5	6	7	8	9	10	11
	1. snake *ʔnaŋ (24)	naŋ1	nei1	na1	na1a	ʔnenA	nen1	nẽ1	naːŋ1	naːŋ1	naŋ1	nɔŋ1
	2. this *ʔneinX (25)	noŋ3	nei3	nɔ5	na3a	ʔnoŋB	ne3	n̩3	nei3	nei3	na3	na3
	3. cold *ʔnu̯ɔmH (27)	--	noŋ5	nɔ5	nɔ5a	--	nɐŋ5	ȵɔ̃5	nam5’	nam5	nan5	nam5
												
	PM *ʔn-								8	9	10	11
	4. clf-bowls/houses *ʔnɛɔmA (22)								nɔm1	nɔ1	nɔ1	na1
	5. short *ʔnəŋB (22)								naŋ3	niŋ3	naŋ3	naŋ3
	6. to swallow *ʔnəkD (7)								na7	na7	na7	--
	7. 拗 to break *ʔnəuB (7)								nau3	nau3	--	--
												
	Notes											
	3. In Mienic, the meaning is ‘cool (water)’.											
	4. Compare Hmongic *ʔlɛŋA ‘clf-bowls/houses’ (2.40/22) and see discussion in chapter 6, section 6.2.1.											
	5. Compare Hmongic *ʔlɛŋB ‘short’ (2.40/22) and see discussion in chapter 6, section 6.2.1.											
	7. Compare Hmongic *ʔloB from the same Chinese word under (2.40/7) and see discussion in chapter 6, section 6.2.1.											
												
	2.8  *hn-											
												
	PHM *hn-	1	2	3	4	5	6	7	8	9	10	11
	1. grain head/bag *hnɔn (24)	n̥haŋ1	n̥hei1	hn̥a1	na1b	n̥enA	n̥en1’	n̥ẽ1	--	nɔ1	nan1	--
	2. to hear *hnəumX (21)	n̥haŋ3	n̥hɑŋ3	hn̥ɔ3	nɔ3b	n̥uB	n̥ɐŋ3	n̥ɔ̃3	nom3	num3	n̥ən3	--
	3. to put on/wear (clothes) *(h)naŋX (24)	naŋ4	n̥hei3	hn̥a3	na3b	--	nen4	nẽ3	--	--	--	nɔŋ3
	4. to cough *hnɔp (29)	ŋo4	--	hn̥ɔŋ7	naŋ7	n̥oD	--	--	n̥op7	--	n̥ən7	--
												
	PH *hn-	1	2	3	4	5	6	7				
	5. sun/day *hnɛŋA (22)	n̥hɛ1	n̥he1	hn̥u1	noŋ1b	n̥aA	n̥ɔ1’	n̥ẽ1				
	6. crossbow *hnænB (19)	n̥hen3	--	hn̥ɛŋ3	nein3b	n̥aB	--	n̥ẽ3				
	7. to forget *hnuŋB (27)	n̥hoŋ1	noŋ3	hn̥ɔ3	na3a	n̥oŋA	n̥ɐŋ3	nõ3				
	8. perilla (sū má) *hnaŋB (24)	n̥haŋ3	n̥hen3	hn̥a3	--	n̥enB	--	--				
												
	PM *hn-								8	9	10	11
	9. sun/day *hnu̯ɔiA (11)								n̥ɔi1	nɔːi1’	n̥wai1	nai1
	10. to resemble *hnəŋB (22)								n̥aŋ2	naŋ3’	--	--
	11. to lift *hnɨŋC (30)								niŋ5	niŋ5’	--	--
	12. crossbow *hnəkD (7)								n̥ak5	na7’	--	--
	13. 泥 mud *hniA (1)								ni1	ni1’	n̥i1	nɛi1
	14. 念 (Cant. /nɐm3/) to think of *hnəmB~*hləmB (22)								--	lam3	--	--
												
	Discussion											
	The reconstructions for two words in this set—‘sun/day’ and ‘crossbow’—are entered separately for Hmongic and Mienic, even though these forms undoubtedly go back to single words in Proto Hmong-Mien. Their rimes are difficult to reconcile due to secondary nasalization in Hmongic. The oral rime/nasal rime pair for ‘to cough’ is easier to reconstruct at the Hmong-Mien level given the appearance of both in rime set 29. ‘To forget’ behaves much the same way, but since its Mienic counterpart has a palatal initial (*hɲouB), it is entered under 4.8 below.											
												
	The apostrophe after the tone number in Mun (9) marks a tone subcategory conditioned by aspiration in the initial.											
												
	Notes											
	1. Chinese 囊 ‘bag’ (OC *nˤaŋ > MC nang > Man. náng) may have been borrowed from Hmong-Mien, since it shows only the derivative meaning (see chapter 7). Yet compare Tibeto-Burman *s-nam ‘ear of grain’ (Matisoff 2003).											
	3. Since tones 3 and 4 are both attested, the initial h- is placed in parentheses. Chang (1972:563) thought this tonal alternation could be traced back to an initial voicing contrast that might in turn have been caused by an old prefix (see chapter 4).											
	4. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).											
	8. Perilla is a medicinal herb in the mint family (also known as “shiso”).											
	10. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).											
	11. Despite the tone mis-match, this is probably the same word as Chinese 拎 ‘to carry, lift’ (Cant. /nɪŋ1/, Man. līng).											
	12. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).											
	14. This is a borrowing from Cantonese /nɐm3/ (~lɐm3/) (Downer 1973:19). The variation between n- and l- in Cantonese is reflected in Mienic (Jiangdi Mien /n̥am3/, Luoxiang Mien /lam3/, Changping Mien /lam3/).											
												
	2.9  *n-											
												
	PHM *n-	1	2	3	4	5	6	7	8	9	10	11
	1. 3sg (he/she/it) *ni̯æn(X) (1)	nen2	--	nɯ4	ȵi4	nenB	nɐŋ4	nɯ4	nan2	nen2	nin2	--
	2. mother’s brother *neuŋX (23)	nen4	ne4	nu4	noŋ4	ȵiB	nɔ4	nɯ4	nau4	nau4	nau4	nuŋ4
	3. bird *m-nɔk (29)	nə6	nu6	nɔŋ6	nəŋ6	noC	nwaŋ6	mõ6	nu8	nɔ6	n̥ɔ8	nɔu8
												
	PH *n-	1	2	3	4	5	6	7				
	4. to eat *nuŋA (27)	naŋ2	noŋ2	nɔ2	nɔ2	noŋA	nɐŋ2	nɔ2				
	5. person *nænA (19)	nɛ2	ne2	nɛŋ2	--	naA	nai2	--				
	6. mouse/rat *naŋB (24)	naŋ4	nei4	na4	--	--	nen4	nĩ4				
	7. to ask *nɛŋC (22)	nɛ6	ne6	nu6	noŋ6	naC	nɔ6	nɪ̃6				
	8. rain *m-noŋC (28)	noŋ6	noŋ6	na6	naŋ6	noŋC	nɐŋ6	mõ6				
												
	PM *n-								8	9	10	11
	9. leaf *nɔmA (29)								nɔm2	nɔːm2	nan2	num2
	10. mouse/rat *nauB (3)								naːu4	--	nɔ4	--
	11. to ask *nu̯aiC (11)								naːi6	naːi6	na6	nɔi6
	12. 膿 pus *nɔŋC (29)								noŋ6	nuŋ6	nɔŋ6	nɔu6
												
	Notes											
	3. The final -k of ‘bird’ is reflected in a velar nasal in Hmongic (the shift to a final nasal conditioned by the nasal initial). Since the Hmong-Mien rimes are organized by the large sets of merged rimes in Hmongic, this word appears under set 29, a nasal rime set. Compare Proto Malayo-Polynesian *manuk ‘bird/chicken’ (ACD) and Proto Tai *n-lok ‘bird’ (Li 1977).											
	4. Mienic *ɲənC (4.9/27) is probably related to these forms for ‘to eat’.											
	5. Wang and Mao link these Hmongic forms in n- that mean only ‘person’ to the Mienic forms in m- that mean both ‘person’ and serve as autonyms for the different Mienic groups. This Mienic word *mjænA (1.24/19) is entered separately here. Pa-Hng /mjɛ2/ with a labial initial patterns with Mienic, as it does in a number of other instances (see ‘chaff/husk’ and ‘thunder’).											
	6 & 10. Forms for ‘mouse/rat’ are entered separately under Hmongic and Mienic due to differences in rime even though the two sets probably represent a single word.											
	7 & 11. Forms for ‘to ask’ are entered separately under Hmongic and Mienic even though these forms probably represent a single word.											
	8. Possibly related to Mienic *mbluŋC ‘rain’ (1.36/28), since they belong to the same rime set.											
	9. The Mienic word for ‘leaf’ may be related to Hmongic *mblɔŋA (1.36/29), given the match in rime and tone.											
	10. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8), and Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10).											
												
	2.13  *s-											
												
	PHM *s-	1	2	3	4	5	6	7	8	9	10	11
	1. first day of month *seŋ (20)	--	--	sia1	sæin1b	senA	--	--	--	--	--	hɛŋ1
	2. sour *suj (9)	ɕhu1	ɕɔ1	--	su1b	soA	θjɔ1	sɯ1	ɕui1	tθui1’	swəi1	si1
	3. 送 to send/deliver *suŋH (28)	shoŋ5	--	sa5	saŋ5b	soŋC	θɐŋ5	sõ5	θuŋ5	tθuŋ5	swə5	hiŋ5
												
	PH *s-	1	2	3	4	5	6	7				
	4. to shut (door) *sowD (13)	shu7	--	--	ʂə7	--	--	--				
												
	PM *s-								8	9	10	11
	5. stomach *siA (1)								ɕi1	tθi1’	--	sɛi1
	6. quilt *su̯ɛŋC (22)								ɕwəŋ5	tθɔŋ5’	sɔŋ5	suŋ5
	7. thread *sujC (9)								ɕui5	tθuːi5’	sui5	si5
	8. centipede *səpD (7)								ɕap7	tθap7’	sən7	tsap7
	9. near *sətD (7)								θat7	tθat7	--	--
	10. straw sandals *səukD (6)								ɕu7	tθu7’	ȶu7	--
	11. 髟 beard *su̯amA (29)								ɕwam1	tθɔːm1’	--	tsam1
	12. 心 heart *simA (18)								θim1	tθim1	ɕɛn1	--
	13. 箴 needle *simA (18)								ɕim1	tθim1’	ʨɛn1	tsum1
	14. 雙 pair *suŋB (28)								ɕuŋ1	tθuŋ1’	swə1	hiŋ1
	15. 聲 sound *siŋA (18)								ɕiŋ1	tθiːŋ1’	ɕɛ1	--
	16. 醒 to sober up *siŋB (18)								--	tθiŋ3	ɕɛ3	--
	17. 細 small/fine *sæiC (12/17)								--	--	--	hɛi5
	18. 赤 red *sekD (2)								ɕi7	tθi7’	ɕi7	sjɛ7
	19. 刷 to wipe *sotD (13)								ɕot7	--	--	--
												
	Discussion											
	The Mun (9) reflexes of voiceless fricatives fall into two large sets: those with tθ- and those with s-. The words with a Mun reflex of tθ- have been placed together here and have been reconstructed at both the Proto Hmong-Mien and Proto Mienic level as *s- . The words with a Mun reflex of s- have been reconstructed at the Proto Hmong-Mien level as either *sj- (2.28) or *ɕ- (4.13), merging at the Proto Mienic level as *ɕ-. The distinction between Hmong-Mien *sj- and *ɕ- is based on developments in Western Hmongic: *sj- > ʂ- and *ɕ- > ɕ-.											
	The messiness of the fricative correspondences led Wang & Mao to reconstruct eleven voiceless fricatives for the protolanguage, but since the daughter languages are not characterized by large numbers of fricatives, it seems reasonable to assume that the protolanguage did not have many fricatives, either. There are many Chinese loanwords in these sets, some with unique patterns, that obscure the native correspondences.											
												
	Notes											
	2. This may come from Chinese 酸 ‘sour’ (OC *[s]ˤo[r] > MC swan > Man. suān).											
	4. This word patterns like no other: the retroflex fricative in Zongdi seems to be an irregularity.											
	8. There are similar forms in both Tai-Kadai (Lao /khep7/) and Mon-Khmer (Khmer /kʔæp/). See also the Hmongic word for ‘centipede’ *khlʉŋC (5.2/23).											
												
	2.16  *tj-											
												
	PHM *tj-	1	2	3	4	5	6	7	8	9	10	11
	1. 種 to grow *n-tju̯ɛŋH (22)	--	--	--	--	--	--	ȵɤ5	ʨwəŋ5	sɔŋ5	ȶɔŋ5	tsuŋ5
												
	PM *tj-								8	9	10	11
	2. to wait *tjɔuB (3)								ʨu3	ȶu3	ȶu3	--
	3. 粢 millet *tjəiA (15)								ʨai1	ȶai1	ȶai1	tɛi1
	4. 煮 to boil (tr) *tjouB (13)								ʨou3	ȶɔu5	ȶəu3	tsu3
	5. 紙 paper *tjejB (10)								ʨei3	ȶei3	ȶəi3	tsi3
	6. 粥 porridge *tju̯okD (B)								ʨwo7	su7	--	--
	7. 捉 to take *tjɔkD (29)								--	ȶɔ7	--	--
												
	Notes											
	2. See also Jiangdi Mien (Wang and Mao 15) /tswo3/ for evidence supporting the reconstruction of both this onset and this rime.											
												
	2.17  *thj-											
												
	PHM *thj-	1	2	3	4	5	6	7	8	9	10	11
	1. 漆 lacquer *thjet (10)	shei7	tshei7	--	se7b	tsheC	ʃai7	sɤ7	θjet7	--	tshan7	tat7
												
	Notes											
	1. Wenjie Pa-Hng (Wang and Mao 12) has been substituted for Baiyun Pa-Hng (7). Although not well represented in this small set of languages, the medial -j- is widely represented elsewhere in Mienic.											
												
	2.18  *dj-											
												
	PHM *dj-	1	2	3	4	5	6	7	8	9	10	11
	1. seven *djuŋH (28)	ɕoŋ6	tɕoŋ6	ɕa5	tɕaŋ6	zoŋC	ʃɐŋ6	tɕɤ6	sje6	--	--	--
												
	PM *dj-								8	9	10	11
	2. thigh *djujA (9)								ʨui2	ȶuːi2	--	si2
	3. 遲 late *djæiA (12/17)								ʨai2	--	ȶai2	--
	4. 是 to be *djejB (10)								ʨei4	ȶei4	ȶəi4	sɛi4
	5. 柿 persimmon *djəiB (15)								ʨai4	ȶai6	--	--
	6. 灼 to burn *dji̯ɛkD (1)								ʨa8	sa8	ȶha8	sa8
	7. 熟 cooked/ripe *dju̯okD (B)								ʨwo8	--	ȶhɔ8	--
												
	Notes											
	1. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8). The onset seems to tie the Mien form to the Hmongic set, but the rime does not agree. Mienic *ŋjiC (5.24/1) may be related, but the correspondence is difficult. Hmong-Mien ‘seven’ is from Tibeto-Burman *s-nis ‘seven’ according to Benedict (1987a:13); see chapter 5.											
												
	2.19  *ntj-											
												
	PHM *ntj-	1	2	3	4	5	6	7	8	9	10	11
	1. tree *ntju̯əŋH (29)	tə5	ntu5	ntɔŋ5	--	nʔtoŋC	ntwaŋ5	--	djaŋ5’	gjaŋ5	djaŋ5	djaŋ5
												
	PM *ʔdj- (< ntj- )								8	9	10	11
	2. to drip *ʔdjɛpD (9)								djep7	--	djan7	dɛp7
												
	Notes											
	1. Compare ‘to put on/wear (cap)’ (2.4/29), which is exactly the same in Hmongic (*ntɔŋC), but differs in onset at the Hmong-Mien level (*nt- ‘to put on/wear (cap)’ vs. *ntj- ‘tree’). Perhaps the same as Chinese 樹 ‘tree’ (OC *m-toʔ-s > MC dzyuH > Man. shù), but compare Mon-Khmer *t2ʔɔɔŋ ‘tree’ (Shorto #491).											
												
	2.20  *nthj-											
												
	PHM *nthj-	1	2	3	4	5	6	7	8	9	10	11
	1. 秤 balance *nthju̯əŋH (29)	--	--	--	--	--	--	ȵ̥ɔ̃5	ʥaŋ5	ȡaŋ5’	ȡaŋ5	dzaŋ5
												
	PM *dhj- (< *nthj-)								8	9	10	11
	2. to sharpen/grind *dhjæuC (3)								ʥeu5	gjɔu5’	ȡau5	dziu5
												
	Notes											
	2. Compare Chinese 剉 ‘to file’ (MC tshwaH > Man. cuò).											
												
	2.21  *ndj-											
												
	PM *ndj-								8	9	10	11
	1. 慈 mother/aunt *ndjiB (1)								ʥi4	--	ȡai4	--
												
	2.23  *hnj-											
												
	PHM *hnj-	1	2	3	4	5	6	7	8	9	10	11
	1. heavy *hnjeinX (25)	ȵ̥hoŋ3	hei3	hȵ̥a3	ȵa3b	ȵ̥oŋB	ȵ̥e3	ȵ̥a3	ȵ̥i3	ni3	n̥i3	nɛi3
												
	Notes											
	1. This word is reconstructed with *hnj- instead of *hɲ- (4.8) because most reflexes in Mienic do not show palatal nasals.											
												
	2.28  *sj-											
												
	PHM *sj-	1	2	3	4	5	6	7	8	9	10	11
	1. light(weight) *-sji̯eu (2)	fha1	ɕa1	ʂi1	sei1b	seA	v̥uai1’	fɤ1	ɕeu1	sɔu1’	hjau1	--
	2. to stand/get up *sjouX (13)	ɕhu3	ɕə3	ʂaɯ3	sə3b	soB	θjau3	sɤ3	ɕou3	--	səu3	fu3
	3. 暑 warm *sji̯ouX (7)	ɕhə3	ɕo3	ʂɔ3	so3b	suB	--	--	--	sɔu3	sau3	sju3
												
	PH *sj-	1	2	3	4	5	6	7				
	4. thin *sjɔŋA (29)	--	ɕu1	ʂɔŋ1	saŋ1b	soŋA	θjɔŋ1	--				
	5. on top of *sjuA (16)	--	--	--	sa1b	saA	--	--				
	6. sinew *sju̯eiB (12/17)	ɕhu3	ɕi3	--	sɔ3b	suB	--	si3				
	7. cooked/ripe *sjenB (20)	ɕhaŋ3	ɕɛ3	ʂia3	sæin3b	senB	θeŋ3	sɪ̃3				
	8. midday meal *sjɛŋC (22)	--	--	ʂu5	soŋ5b	saŋC	--	--				
	9. to rest *sjoC (7)	ʨhə5	ɕo5	ʂɔ5	so5b	suC	θjeu5	--				
	10. to wipe *sjəŋC (21)	ɕhaŋ5	ɕɑŋ5	ʂɔ5	soŋ5b	soŋC	--	--				
	11. 廝 reciprocal *sjɨA-D (2)	ɕi5	--	ʂi1	--	siA-D	--	--				
	12. 升 measure for grain *sjinA (18)	ɕhen1	--	ʂia1	sæin1b	senA	--	ʨhɔ̃1				
	13. 收 to receive/gather in *sjuwA (9)	ɕhu1	--	ʂau5	--	suA	--	--				
												
	Discussion											
	The Mun (9) reflexes of voiceless fricatives fall into two large sets: those with tθ- and those with s-. The words with a Mun reflex of tθ- have been placed together and have been reconstructed at both the Proto Hmong-Mien and Proto Mienic level as *s- (2.13). The words with a Mun reflex of s- have been reconstructed at the Proto Hmong-Mien level as either *sj- (here) or *ɕ- (4.13), merging at the Proto Mienic level as *ɕ-. The distinction between Hmong-Mien *sj- and *ɕ- is based on developments in Western Hmongic: *sj- > ʂ- and *ɕ- > ɕ-.											
	The messiness of the fricative correspondences led Wang & Mao to reconstruct eleven voiceless fricatives for the protolanguage, but since the daughter languages are not characterized by large numbers of fricatives, it seems reasonable to assume that the protolanguage did not have many fricatives, either. There are many Chinese loanwords in these sets, some with unique patterns, that obscure the native correspondences.											
												
	Notes											
	1. The labiodental initials in Yanghao, Jiongnai, and Pa-Hng are difficult to explain. Wang and Mao reconstructed a *phs- initial for their set 59, in which this word appears, although this word is the only one to show only labial fricatives rather than labial stops.											
	5. There are retroflex onsets for ‘on top of’ in West Hmongic Xianjin and Shimen (Wang and Mao 3 & 4). It may be that White Hmong saum /ʂau8/ ‘above’ is related, although neither the rime nor tone corresponds.											
												
	2.40  *ʔl-											
												
	PH *ʔl-	1	2	3	4	5	6	7				
	1. clf-bowls/houses *ʔlɛŋA (22)	lɛ1	le1	lu1	noŋ1a	ʔlaŋA	xoŋ1	lɔ̃1				
	2. monkey *ʔlinA (18)	lei1	--	lia1	læin1a	--	lai1	--				
	3. red *ʔlinA (18)	--	--	lia1	læin1a	ʔlenA	--	--				
	4. short *ʔlɛŋB (22)	lɛ3	le3	lu3	loŋ3a	ʔlaŋB	laŋ3	lɔ̃3				
	5. to squeeze/pinch *ʔlɨC (2)	la5	lɑ5	li5	lei5a	--	l̥i5	la5				
	6. clf-mouthfuls *ʔloC (7)	lo5	--	lɔ5	lo5a	--	lu5	--				
	7. 拗 to break *ʔloB (7)	lo3	--	lɔ3	lo3a	ʔluB	lu3	ljõ3’				
												
	PM *ʔl-								8	9	10	11
	8. clf-fields *ʔli̯əuC (1)								lau5’	--	--	--
												
	Notes											
	1. Compare Mienic *ʔnɛɔmA ‘clf-bowls/houses’ (2.7/22) and see discussion in chapter 6, section 6.2.1.											
	2. The Mienic word for ‘monkey’ (*ʔbiŋA 1.4/18) shares the same tone and rime with this word, but begins with a different initial, suggesting the possibility of an ancient disyllabic source. Compare Proto Tai *liŋ ‘monkey’ (Li 1977).											
	2 & 3. These may be the same word, if the monkey was referred to as ‘the red one’. How the connection between ‘monkey’ and ‘red’ may relate to the connection suggested above between the Hmongic and Mienic words for ‘monkey’ is unclear. Probably one connection or the other is correct, but not both.											
	4. Compare Mienic *ʔnəŋB ‘short’ (2.7/22) and see discussion in chapter 6, section 6.2.1.											
	7. Compare Mienic *ʔnəuB from the same Chinese word (2.7/7) and see discussion in chapter 6, section 6.2.1.											
	8. Also Jiangdi Mien /ljou5/ and Xiangnan Mien /ljəu5/. Compare Gaopo (Hmongic) /loŋ5/ ‘field’ and Kuki-Naga (Tibeto-Burman) *lou ‘field’. The tone subcategory of Luoxiang Mien indicates that this word should be reconstructed with *hl-, but given the evidence from these other forms, it is provisionally placed here.											
												
	2.40.1  *ʔlj-											
												
	PH *ʔlj-	1	2	3	4	5	6	7				
	1. to pour *ʔlju̯eiA (12/17)	ȴu1	--	lau1	ɭo1a	ʔluA	--	--				
	2. rabbit *ʔljuB (16)	--	--	lua3	ɭa3a	ʔlaB	--	--				
	3. male *ʔljuwB (9)	--	--	lau5	ɭu3a	ʔloB	--	--				
												
	Notes											
	2. In White Hmong, the words for ‘rabbit’ and ‘donkey’ are homophonous: luav /lua3/. A luav-nees ‘donkey-horse’ is a mule. Another word for ‘mule’ (White Hmong luj /lu2/, attested across the family) is clearly a loanword from Chinese 騾 ‘mule’ (Man. luó). Connections among these are unclear.											
	3. In White Hmong, lau /lau5/ is male of birds, while laug /lau6/is male of sheep, goat, cow.											
												
	2.41  *hl-											
												
	PHM *hl-	1	2	3	4	5	6	7	8	9	10	11
	1. bamboo *hləwX (7)	l̥ho3	l̥ho3	hl̥ɔ3	--	--	--	--	l̥au3	lɔu3	ɬau3	lau3
	2. plum *hli̯əŋX (18)	--	--	--	--	--	--	le3	gaŋ3	--	ɬaŋ3	ȵɔŋ3
	3. moon/month *hlaH (4)	l̥ha5	l̥hɑ5	hl̥i5	li5b	l̥aC	l̥e5	l̥a5	la5	la5	ɬa5	lɔu5
	4. to slice *hlep (10)	l̥hei7	l̥hɑ7	hl̥ai7	le7b	--	l̥ai7	--	le7	--	--	--
												
	PH *hl-	1	2	3	4	5	6	7				
	5. marrow/brains *hlʉA (8)	l̥hɛ1	l̥hə1	hl̥ɯ1	lou1b	l̥uA	--	--				
	6. bridge *hlæA (5)	--	--	--	la1b	--	--	--				
	7. rope *hlæC (5)	l̥ha5	l̥ha5	hl̥ua5	la5b	l̥iC	l̥ei5	l̥e5				
	8. 湯 to scald *hlaŋA (24)	--	--	hl̥a1	lua1b	l̥enA	--	la6				
	9. 鐵 iron *hluwC (9)	l̥hə5	l̥hɔ5	hl̥au5	lu5b	l̥oC	l̥ɔ5	l̥ɯ5				
												
	PM *hl-								8	9	10	11
	10. petal *hlemC (20)								ɬim5	leːm5	--	ɬiŋ5
	11. which *[hl]aiC (15)								laːi5	--	ha5	--
												
	Notes											
	2. This may be from Chinese 李 ‘plum’ (MC liX > Man. lǐ). Hmong-Mien *l- > g- in Luoxiang Mien and Mun before high vowels and glides (Solnit 1996:9–10). 											
	4. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8). Compare Tibeto-Burman *(s-)lep ‘to slice’.											
	5. According to Sagart (1999:67), this is the same as Chinese 髓 ‘marrow’ (OC *s-lojʔ > MC sjweX > Man. suǐ).											
	6. See also Shimen /l̥a1/, Qingyan /l̥o1/, and Gaopo /l̥hɑ1/ ‘bridge’ (all West Hmongic). Compare Tibeto-Burman *(s-)ley ‘bridge, ladder’, which is a closer semantic match than Chinese 梯 ‘wooden steps, stairs’ (OC *l̥[ə]j > MC thej > Man. tī).											
	9. See Mienic *hrɛkD ‘iron’ (2.56/9). These were borrowed separately from Old Chinese *l̥ˤik.											
	10. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).											
	11. The placement of Mienic ‘which’ in this set is tentative. The reflexes show either l- or h-; Wang and Mao (1995) reconstruct the word with an *h-.											
												
	2.41.1  *hlj-											
												
	PHM *hlj-	1	2	3	4	5	6	7	8	9	10	11
	1. big *hljo (7)	ȴ̥hə1	--	hl̥ɔ1	ɭo1b	l̥uA	l̥jeu1’	ȴo1	lo1	lu1’	ɬu1	lɔu1
	2. sash/cord/rope *hljaŋ (24)	l̥haŋ1	--	hl̥a1	ɭua1b	--	--	--	l̥aːŋ1	laːŋ1’	ɬaŋ1	--
												
	PH *hlj-	1	2	3	4	5	6	7				
	3. young *hljæD (5)	--	--	hl̥ua7	ɭa7b	--	--	--				
	4. 燎 to burn (mountain) *hljowB (13)	--	--	hl̥aɯ3	ɭe3b	--	--	--				
												
	Discussion											
	Luoxiang Mien and Lanjin Mun do not show initial g- in ‘big’ and ‘sash/cord/rope’ as would be expected since the regular development of *l- before a high vowel or glide is g- in these dialects (Solnit 1996:9–10). It may be that *lj was not a liquid-glide cluster, but rather a palatal lateral.											
												
	Notes											
	1. In White Hmong, hlob /hl̥ɔ1/ is ‘to grow; elder; great in volume, proud’. The simple word for ‘big’ is loj /lɔ2/, which appears to have the same root. The tonal and onset difference may be attributed to a prefix that devoiced the initial of ‘to grow’: *hlj- yielded upper-register tone 1, while *lj- yielded lower-register tone 2 (see chapter 4). 											
	2. The meaning ‘sash/cord/belt’ is associated with this word in Hmongic; the meaning ‘rope’ is associated with this word in Mienic. Hmongic forms are from Wang 1994. Possibly from Chinese 繩 ‘string, cord’ (OC *m.ləŋ > MC zying > Man. shéng).											
												
	2.42  *l-											
												
	PHM *l-	1	2	3	4	5	6	7	8	9	10	11
	1. long (time) *ləu (3)	la2	lɯ2	le2	læ2	liA	la2	lo2	lau2	lau2	--	lu2
	2. clf-people *lan (19)	lɛ2	le1	lɛŋ2	læ2	--	laŋ1	læ̃2	laːn2	laːn2	--	na1
